date,country,event,impact,actual,forecast,previous
2024/08/30 02:00:00,GBP,Nationwide HPI (MoM) (Aug),Moderate Volatility Expected,-0.2%,0.2%,0.3%
2024/08/30 02:00:00,EUR,German Import Price Index (MoM) (Jul),Low Volatility Expected,-0.4%,0.1%,0.4%
2024/08/30 02:00:00,EUR,German Import Price Index (YoY) (Jul),Low Volatility Expected,0.9%,1.5%,0.7%
2024/08/30 02:00:00,ZAR,M3 Money Supply (YoY) (Jul),Low Volatility Expected,5.88%,,4.19%
2024/08/30 02:00:00,ZAR,Private Sector Credit (Jul),Low Volatility Expected,3.50%,,4.27%
2024/08/30 02:45:00,EUR,French Consumer Spending (MoM) (Jul),Moderate Volatility Expected,0.3%,0.4%,-0.6%
2024/08/30 02:45:00,EUR,French CPI (YoY) (Aug),Low Volatility Expected,1.9%,1.8%,2.3%
2024/08/30 02:45:00,EUR,French CPI (MoM) (Aug),Moderate Volatility Expected,0.6%,0.5%,0.2%
2024/08/30 02:45:00,EUR,French GDP (YoY) (Q2),Moderate Volatility Expected,1.0%,1.1%,1.1%
2024/08/30 02:45:00,EUR,French GDP (QoQ) (Q2),Moderate Volatility Expected,0.2%,0.3%,0.2%
2024/08/30 02:45:00,EUR,French HICP (YoY) (Aug),Low Volatility Expected,2.2%,2.1%,2.7%
2024/08/30 02:45:00,EUR,French HICP (MoM) (Aug),Moderate Volatility Expected,0.6%,0.5%,0.2%
2024/08/30 02:45:00,EUR,French PPI (MoM) (Jul),Low Volatility Expected,0.2%,,-0.2%
2024/08/30 02:45:00,EUR,PPI (YoY) (Jul),Low Volatility Expected,-5.40%,,-5.90%
2024/08/30 03:00:00,CHF,KOF Leading Indicators (Aug),Moderate Volatility Expected,101.6,100.6,100.6
2024/08/30 03:00:00,CHF,Official Reserves Assets (Jul),Low Volatility Expected,787.6B,,794.3B
2024/08/30 03:00:00,EUR,Spanish Retail Sales (YoY) (Jul),Low Volatility Expected,1.0%,0.3%,0.4%
2024/08/30 03:05:00,EUR,ECB's Schnabel Speaks,Moderate Volatility Expected,,,
2024/08/30 03:35:00,EUR,ECB's Schnabel Speaks,Moderate Volatility Expected,,,
2024/08/30 03:55:00,EUR,German Unemployment Change (Aug),Moderate Volatility Expected,2K,17K,17K
2024/08/30 03:55:00,EUR,German Unemployment Rate (Aug),Moderate Volatility Expected,6.0%,6.0%,6.0%
2024/08/30 03:55:00,EUR,German Unemployment (Aug),Low Volatility Expected,2.801M,,2.802M
2024/08/30 03:55:00,EUR,German Unemployment n.s.a. (Aug),Low Volatility Expected,2.872M,,2.809M
2024/08/30 04:00:00,EUR,Italian Monthly Unemployment Rate (Jul),Low Volatility Expected,6.5%,7.0%,6.9%
2024/08/30 04:00:00,EUR,Spanish Current account (Jun),Low Volatility Expected,5.02B,,5.56B
2024/08/30 04:30:00,GBP,BoE Consumer Credit (Jul),Low Volatility Expected,1.215B,1.300B,0.869B
2024/08/30 04:30:00,GBP,M3 Money Supply (Jul),Low Volatility Expected,"3,067.2B",,"3,057.1B"
2024/08/30 04:30:00,GBP,M4 Money Supply (MoM) (Jul),Low Volatility Expected,0.3%,0.5%,0.5%
2024/08/30 04:30:00,GBP,Mortgage Approvals (Jul),Low Volatility Expected,61.99K,61.00K,60.61K
2024/08/30 04:30:00,GBP,Mortgage Lending (Jul),Low Volatility Expected,2.79B,2.45B,2.63B
2024/08/30 04:30:00,GBP,Net Lending to Individuals (Jul),Low Volatility Expected,4.001B,3.400B,3.494B
2024/08/30 04:30:00,HKD,M3 Money Supply (Jul),Low Volatility Expected,2.0%,,1.5%
2024/08/30 04:30:00,HKD,Retail Sales (YoY) (Jul),Low Volatility Expected,-11.8%,,-9.7%
2024/08/30 05:00:00,EUR,Italian CPI (MoM) (Aug),Low Volatility Expected,0.2%,0.3%,0.4%
2024/08/30 05:00:00,EUR,Italian CPI (YoY) (Aug),Low Volatility Expected,1.1%,1.2%,1.3%
2024/08/30 05:00:00,EUR,Italian HICP (MoM) (Aug),Low Volatility Expected,-0.1%,0.0%,-0.9%
2024/08/30 05:00:00,EUR,Italian HICP (YoY) (Aug),Low Volatility Expected,1.3%,1.3%,1.6%
2024/08/30 05:00:00,EUR,Core CPI (MoM) (Aug),Low Volatility Expected,0.3%,,-0.2%
2024/08/30 05:00:00,EUR,Core CPI (YoY) (Aug),Moderate Volatility Expected,2.8%,2.8%,2.9%
2024/08/30 05:00:00,EUR,CPI (YoY) (Aug),High Volatility Expected,2.2%,2.2%,2.6%
2024/08/30 05:00:00,EUR,CPI (MoM) (Aug),Moderate Volatility Expected,0.2%,,0.0%
2024/08/30 05:00:00,EUR,"CPI, n.s.a (Aug)",Low Volatility Expected,126.74,,126.54
2024/08/30 05:00:00,EUR,HICP ex Energy & Food (YoY) (Aug),Low Volatility Expected,2.8%,,2.8%
2024/08/30 05:00:00,EUR,HICP ex Energy and Food (MoM) (Aug),Low Volatility Expected,0.3%,,-0.1%
2024/08/30 05:00:00,EUR,Unemployment Rate (Jul),Moderate Volatility Expected,6.4%,6.5%,6.5%
2024/08/30 06:00:00,EUR,Italian Business Confidence (Aug),Low Volatility Expected,87.1,87.5,87.6
2024/08/30 06:00:00,EUR,Italian Consumer Confidence (Aug),Low Volatility Expected,96.1,99.2,98.9
2024/08/30 06:00:00,INR,Federal Fiscal Deficit (Jul),Low Volatility Expected,"2,769.45B",,"1,357.12B"
2024/08/30 06:00:00,EUR,Eurogroup Meetings,Moderate Volatility Expected,,,
2024/08/30 07:30:00,INR,"FX Reserves, USD",Low Volatility Expected,681.69B,,674.66B
2024/08/30 07:30:00,INR,Infrastructure Output (YoY) (Jul),Low Volatility Expected,6.1%,,5.1%
2024/08/30 07:30:00,INR,RBI Monetary and Credit Information Review,Low Volatility Expected,,,
2024/08/30 07:30:00,BRL,Net Debt-to-GDP ratio (Jul),Low Volatility Expected,61.9%,,62.2%
2024/08/30 07:30:00,BRL,Budget Balance (Jul),Low Volatility Expected,-101.472B,-78.600B,-135.724B
2024/08/30 07:30:00,BRL,Budget Surplus (Jul),Low Volatility Expected,-21.348B,,-40.873B
2024/08/30 07:30:00,BRL,Gross Debt-to-GDP ratio (MoM) (Jul),Moderate Volatility Expected,78.5%,,77.8%
2024/08/30 08:00:00,INR,GDP Quarterly (YoY) (Q1),Moderate Volatility Expected,6.7%,6.9%,7.8%
2024/08/30 08:00:00,BRL,Unemployment Rate (Jul),Moderate Volatility Expected,6.8%,6.8%,6.9%
2024/08/30 08:00:00,ZAR,Trade Balance (Jul),Low Volatility Expected,17.61B,,24.19B
2024/08/30 08:30:00,USD,Core PCE Price Index (YoY) (Jul),High Volatility Expected,2.6%,2.7%,2.6%
2024/08/30 08:30:00,USD,Core PCE Price Index (MoM) (Jul),High Volatility Expected,0.2%,0.2%,0.2%
2024/08/30 08:30:00,USD,PCE Price index (YoY) (Jul),Moderate Volatility Expected,2.5%,2.6%,2.5%
2024/08/30 08:30:00,USD,PCE price index (MoM) (Jul),Moderate Volatility Expected,0.2%,0.2%,0.1%
2024/08/30 08:30:00,USD,Personal Income (MoM) (Jul),Low Volatility Expected,0.3%,0.2%,0.2%
2024/08/30 08:30:00,USD,Personal Spending (MoM) (Jul),Moderate Volatility Expected,0.5%,0.5%,0.3%
2024/08/30 08:30:00,USD,Real Personal Consumption (MoM) (Jul),Low Volatility Expected,0.4%,,0.3%
2024/08/30 08:30:00,CAD,GDP Implicit Price (QoQ) (Q2),Low Volatility Expected,1.10%,,-0.30%
2024/08/30 08:30:00,CAD,GDP (MoM) (Jun),Moderate Volatility Expected,0.0%,0.1%,0.1%
2024/08/30 08:30:00,CAD,GDP (QoQ) (Q2),Moderate Volatility Expected,0.5%,,0.4%
2024/08/30 08:30:00,CAD,GDP (YoY) (Q2),Moderate Volatility Expected,0.91%,,0.56%
2024/08/30 08:30:00,CAD,GDP Annualized (QoQ) (Q2),Moderate Volatility Expected,2.1%,1.6%,1.8%
2024/08/30 08:31:00,CAD,GDP (MoM) (Jul),Moderate Volatility Expected,0.0%,,0.1%
2024/08/30 09:00:00,USD,Dallas Fed PCE (Jul),Low Volatility Expected,1.70%,,1.80%
2024/08/30 09:45:00,USD,Chicago PMI (Aug),High Volatility Expected,46.1,45.0,45.3
2024/08/30 10:00:00,USD,Michigan 1-Year Inflation Expectations (Aug),Moderate Volatility Expected,2.8%,2.9%,2.9%
2024/08/30 10:00:00,USD,Michigan 5-Year Inflation Expectations (Aug),Moderate Volatility Expected,3.0%,3.0%,3.0%
2024/08/30 10:00:00,USD,Michigan Consumer Expectations (Aug),Moderate Volatility Expected,72.1,72.1,68.8
2024/08/30 10:00:00,USD,Michigan Consumer Sentiment (Aug),Moderate Volatility Expected,67.9,67.8,66.4
2024/08/30 10:00:00,USD,Michigan Current Conditions (Aug),Low Volatility Expected,61.3,60.9,62.7
2024/08/30 10:00:00,EUR,ECB's Supervisory Board Member Jochnick Speaks,Moderate Volatility Expected,,,
2024/08/30 10:45:00,USD,OPEC Crude Oil Production Algeria (Barrel),Low Volatility Expected,0.91M,,0.91M
2024/08/30 10:45:00,USD,OPEC Crude Oil Production Congo (Barrel),Low Volatility Expected,0.27M,,0.26M
2024/08/30 10:45:00,USD,OPEC Crude Oil Production Gabon (Barrel),Low Volatility Expected,0.22M,,0.22M
2024/08/30 10:45:00,USD,OPEC Crude Oil Production Guinea (Barrel),Low Volatility Expected,0.06M,,0.06M
2024/08/30 10:45:00,USD,OPEC Crude oil Production Iran (Barrel),Low Volatility Expected,3.28M,,3.22M
2024/08/30 10:45:00,USD,OPEC Crude oil Production Iraq (Barrel),Low Volatility Expected,4.23M,,4.17M
2024/08/30 10:45:00,USD,OPEC Crude Oil Production Kuwait (Barrel),Low Volatility Expected,2.41M,,2.41M
2024/08/30 10:45:00,USD,OPEC Crude Oil Production Libya (Barrel),Low Volatility Expected,0.96M,,1.19M
2024/08/30 10:45:00,USD,OPEC Crude Oil Production Nigeria (Barrel),Low Volatility Expected,1.45M,,1.52M
2024/08/30 10:45:00,USD,OPEC Crude oil Production Saudi Arabia (Barrel),Low Volatility Expected,8.98M,,9.00M
2024/08/30 10:45:00,USD,OPEC Crude oil Production UAE (Barrel),Low Volatility Expected,2.96M,,2.93M
2024/08/30 10:45:00,USD,OPEC Crude oil Production Venezuela (Barrel),Low Volatility Expected,0.87M,,0.81M
2024/08/30 11:00:00,USD,Atlanta Fed GDPNow (Q3),Moderate Volatility Expected,2.5%,2.0%,2.0%
2024/08/30 11:00:00,CAD,Budget Balance (Jun),Low Volatility Expected,0.94B,,1.10B
2024/08/30 11:00:00,CAD,Budget Balance (YoY) (Jun),Low Volatility Expected,-2.88B,,-3.89B
2024/08/30 13:00:00,USD,U.S. Baker Hughes Oil Rig Count,Moderate Volatility Expected,483,,483
2024/08/30 13:00:00,USD,U.S. Baker Hughes Total Rig Count,Moderate Volatility Expected,583,,585
2024/08/30 15:30:00,GBP,CFTC GBP speculative net positions,Moderate Volatility Expected,89.9K,,67.5K
2024/08/30 15:30:00,USD,CFTC Aluminium speculative net positions,Low Volatility Expected,2.2K,,2.3K
2024/08/30 15:30:00,USD,CFTC Copper speculative net positions,Low Volatility Expected,17.1K,,20.3K
2024/08/30 15:30:00,USD,CFTC Corn speculative net positions,Low Volatility Expected,-148.5K,,-165.3K
2024/08/30 15:30:00,USD,CFTC Crude Oil speculative net positions,Moderate Volatility Expected,226.7K,,222.3K
2024/08/30 15:30:00,USD,CFTC Gold speculative net positions,Moderate Volatility Expected,294.4K,,291.3K
2024/08/30 15:30:00,USD,CFTC Nasdaq 100 speculative net positions,Moderate Volatility Expected,21.4K,,11.4K
2024/08/30 15:30:00,USD,CFTC Natural Gas speculative net positions,Low Volatility Expected,-92.2K,,-81.3K
2024/08/30 15:30:00,USD,CFTC S&P 500 speculative net positions,Moderate Volatility Expected,-81.9K,,-84.8K
2024/08/30 15:30:00,USD,CFTC Silver speculative net positions,Low Volatility Expected,52.2K,,49.3K
2024/08/30 15:30:00,USD,CFTC Soybeans speculative net positions,Low Volatility Expected,-184.3K,,-178.9K
2024/08/30 15:30:00,USD,CFTC Wheat speculative net positions,Low Volatility Expected,-32.7K,,-25.7K
2024/08/30 15:30:00,CAD,CFTC CAD speculative net positions,Low Volatility Expected,-110.0K,,-164.4K
2024/08/30 15:30:00,CHF,CFTC CHF speculative net positions,Low Volatility Expected,-24.6K,,-25.7K
2024/08/30 15:30:00,AUD,CFTC AUD speculative net positions,Moderate Volatility Expected,-19.2K,,-38.9K
2024/08/30 15:30:00,BRL,CFTC BRL speculative net positions,Moderate Volatility Expected,-53.0K,,-51.0K
2024/08/30 15:30:00,JPY,CFTC JPY speculative net positions,Moderate Volatility Expected,25.9K,,23.6K
2024/08/30 15:30:00,NZD,CFTC NZD speculative net positions,Low Volatility Expected,-8.3K,,-13.8K
2024/08/30 15:30:00,EUR,CFTC EUR speculative net positions,Moderate Volatility Expected,92.8K,,56.0K
2024/08/30 16:30:00,RUB,CFTC RUB speculative positions,Moderate Volatility Expected,,,-17.1K
2024/08/30 19:21:00,ZAR,Budget Balance (MoM) (Jul),Low Volatility Expected,-79.95B,,38.55B
2024/08/30 21:30:00,CNY,Chinese Composite PMI (Aug),Moderate Volatility Expected,50.1,,50.2
2024/08/30 21:30:00,CNY,Manufacturing PMI (Aug),High Volatility Expected,49.1,49.5,49.4
2024/08/30 21:30:00,CNY,Non-Manufacturing PMI (Aug),Moderate Volatility Expected,50.3,50.0,50.2
2024/08/31 20:00:00,KRW,Exports (YoY) (Aug),Low Volatility Expected,11.4%,13.0%,13.9%
2024/08/31 20:00:00,KRW,Imports (YoY) (Aug),Low Volatility Expected,6.0%,6.3%,10.5%
2024/08/31 20:00:00,KRW,Trade Balance (Aug),Low Volatility Expected,3.83B,4.67B,3.60B
2024/09/01 19:50:00,JPY,Capital Spending (YoY) (Q2),Moderate Volatility Expected,7.4%,9.6%,6.8%
2024/09/01 20:30:00,KRW,S&P Global South Korea Manufacturing PMI (Aug),Low Volatility Expected,51.9,,51.4
2024/09/01 21:30:00,AUD,ANZ Job Advertisements (MoM) (Aug),Low Volatility Expected,-2.1%,,-2.7%
2024/09/01 21:30:00,AUD,Building Approvals (YoY) (Jul),Low Volatility Expected,24.90%,9.80%,11.40%
2024/09/01 21:30:00,AUD,Building Approvals (MoM) (Jul),Moderate Volatility Expected,10.4%,2.4%,-6.4%
2024/09/01 21:30:00,AUD,Business inventories (MoM) (Q2),Low Volatility Expected,0.1%,-0.5%,1.5%
2024/09/01 21:30:00,AUD,Company Gross Operating Profits (QoQ) (Q2),Moderate Volatility Expected,-5.3%,-0.6%,-2.5%
2024/09/01 21:30:00,AUD,Company Profits Pre-Tax (QoQ) (Q2),Low Volatility Expected,-1.7%,,-8.4%
2024/09/01 21:30:00,AUD,Private House Approvals (Jul),Low Volatility Expected,0.6%,,-0.5%
2024/09/01 22:30:00,AUD,MI Inflation Gauge (MoM),Low Volatility Expected,-0.1%,,0.4%
2024/09/02 02:30:00,CHF,Retail Sales (YoY) (Jul),Low Volatility Expected,2.7%,-0.2%,-2.6%
2024/09/02 02:30:00,AUD,Commodity Prices (YoY) (Aug),Low Volatility Expected,-5.2%,,-4.1%
2024/09/02 03:30:00,CHF,procure.ch Manufacturing PMI (Aug),Moderate Volatility Expected,49.0,43.7,43.5
2024/09/02 04:00:00,EUR,Italian GDP (YoY) (Q2),Low Volatility Expected,0.9%,0.9%,0.7%
2024/09/02 04:00:00,EUR,Italian GDP (QoQ) (Q2),Low Volatility Expected,0.2%,0.2%,0.3%
2024/09/02 05:00:00,EUR,Italian PPI (YoY) (Jul),Low Volatility Expected,-1.1%,,-2.5%
2024/09/02 05:00:00,EUR,Italian PPI (MoM) (Jul),Low Volatility Expected,1.3%,,0.7%
2024/09/02 05:00:00,ZAR,Manufacturing PMI (Aug),Low Volatility Expected,43.6,,52.4
2024/09/02 06:00:00,EUR,Car Registration (YoY) (Aug),Low Volatility Expected,-6.50%,,3.40%
2024/09/02 06:00:00,EUR,Car Registration (MoM) (Aug),Low Volatility Expected,-37.70%,,-18.70%
2024/09/02 07:25:00,BRL,BCB Focus Market Readout,Low Volatility Expected,,,
2024/09/02 08:00:00,ZAR,Total Vehicle Sales (Aug),Low Volatility Expected,43.59K,,44.33K
2024/09/02 08:00:00,ZAR,Total Vehicle Sales (YoY) (Aug),Low Volatility Expected,-4.90%,,1.50%
2024/09/02 09:00:00,EUR,German Buba Vice President Buch Speaks,Moderate Volatility Expected,,,
2024/09/02 09:00:00,EUR,French 12-Month BTF Auction,Low Volatility Expected,2.997%,,2.999%
2024/09/02 09:00:00,EUR,French 3-Month BTF Auction,Low Volatility Expected,3.462%,,3.372%
2024/09/02 09:00:00,EUR,French 6-Month BTF Auction,Low Volatility Expected,3.308%,,3.285%
2024/09/02 09:00:00,SGD,S&P Global Manufacturing PMI (Aug),Low Volatility Expected,50.9,,50.7
2024/09/02 12:30:00,EUR,Italian Car Registration (YoY) (Aug),Low Volatility Expected,-13.4%,,4.7%
2024/09/02 18:45:00,NZD,Terms of Trade - Exports Prices (Q2),Low Volatility Expected,5.2%,2.8%,-0.3%
2024/09/02 18:45:00,NZD,Terms of Trade - Exports Volume (QoQ) (Q2),Low Volatility Expected,-4.3%,,6.3%
2024/09/02 18:45:00,NZD,Terms of Trade - Imports Prices (Q2),Low Volatility Expected,3.1%,0.5%,-5.1%
2024/09/02 18:45:00,NZD,Terms of Trade Index (QoQ) (Q2),Low Volatility Expected,2.1%,2.6%,5.1%
2024/09/02 19:00:00,KRW,CPI (YoY) (Aug),Low Volatility Expected,2.0%,2.0%,2.6%
2024/09/02 19:00:00,KRW,CPI (MoM) (Aug),Low Volatility Expected,0.4%,0.3%,0.3%
2024/09/02 19:01:00,GBP,BRC Retail Sales Monitor (YoY) (Aug),Moderate Volatility Expected,0.8%,,0.3%
2024/09/02 19:50:00,JPY,Monetary Base (YoY) (Aug),Low Volatility Expected,0.6%,0.6%,1.2%
2024/09/02 21:30:00,AUD,Current Account (Q2),Moderate Volatility Expected,-10.7B,-4.5B,-6.3B
2024/09/02 21:30:00,AUD,Net Exports Contribution (Q2),Low Volatility Expected,0.2%,0.6%,-0.9%
2024/09/02 23:35:00,JPY,10-Year JGB Auction,Moderate Volatility Expected,0.915%,,0.926%
2024/09/03 02:30:00,CHF,CPI (MoM) (Aug),Moderate Volatility Expected,0.0%,0.1%,-0.2%
2024/09/03 02:30:00,CHF,CPI (YoY) (Aug),Low Volatility Expected,1.1%,1.2%,1.3%
2024/09/03 02:45:00,EUR,French Government Budget Balance (Jul),Low Volatility Expected,-156.9B,,-103.5B
2024/09/03 03:00:00,CHF,GDP (YoY) (Q2),Moderate Volatility Expected,1.8%,,0.6%
2024/09/03 03:00:00,CHF,GDP (QoQ) (Q2),Moderate Volatility Expected,0.7%,0.5%,0.5%
2024/09/03 03:00:00,EUR,Spanish Unemployment Change (Aug),Moderate Volatility Expected,21.9K,34.3K,-10.8K
2024/09/03 04:00:00,BRL,IPC-Fipe Inflation Index (MoM) (Aug),Moderate Volatility Expected,0.18%,,0.06%
2024/09/03 04:40:00,EUR,Spanish 12-Month Letras Auction,Low Volatility Expected,2.954%,,2.954%
2024/09/03 04:40:00,EUR,Spanish 6-Month Letras Auction,Low Volatility Expected,3.238%,,3.252%
2024/09/03 05:30:00,EUR,German 2-Year Schatz Auction,Low Volatility Expected,2.410%,,2.380%
2024/09/03 05:30:00,ZAR,GDP (YoY) (Q2),Low Volatility Expected,0.3%,,0.5%
2024/09/03 05:30:00,ZAR,GDP Annualized (QoQ) (Q2),Moderate Volatility Expected,0.4%,,0.0%
2024/09/03 08:00:00,EUR,German Buba Vice President Buch Speaks,Moderate Volatility Expected,,,
2024/09/03 08:00:00,BRL,GDP (YoY) (Q2),Moderate Volatility Expected,3.3%,2.7%,2.5%
2024/09/03 08:00:00,BRL,GDP (QoQ) (Q2),Moderate Volatility Expected,1.4%,0.9%,1.0%
2024/09/03 10:00:00,USD,Construction Spending (MoM) (Jul),Moderate Volatility Expected,-0.3%,0.1%,0.0%
2024/09/03 10:00:00,USD,ISM Manufacturing Employment (Aug),Moderate Volatility Expected,46.0,,43.4
2024/09/03 10:00:00,USD,ISM Manufacturing New Orders Index (Aug),Low Volatility Expected,44.6,,47.4
2024/09/03 10:00:00,USD,ISM Manufacturing PMI (Aug),High Volatility Expected,47.2,47.5,46.8
2024/09/03 10:00:00,USD,ISM Manufacturing Prices (Aug),High Volatility Expected,54.0,52.1,52.9
2024/09/03 10:00:00,NZD,GlobalDairyTrade Price Index,Low Volatility Expected,-0.4%,,5.5%
2024/09/03 10:00:00,USD,Milk Auctions,Low Volatility Expected,"3,833.0",,"3,920.0"
2024/09/03 10:00:00,EUR,ECB's Supervisory Board Member Jochnick Speaks,Moderate Volatility Expected,,,
2024/09/03 10:10:00,USD,IBD/TIPP Economic Optimism (Sep),Low Volatility Expected,46.1,46.2,44.5
2024/09/03 11:30:00,USD,3-Month Bill Auction,Low Volatility Expected,4.970%,,4.980%
2024/09/03 11:30:00,USD,6-Month Bill Auction,Low Volatility Expected,4.645%,,4.685%
2024/09/03 12:00:00,USD,Atlanta Fed GDPNow (Q3),Moderate Volatility Expected,2.0%,2.5%,2.5%
2024/09/03 12:45:00,EUR,German Buba President Nagel Speaks,Moderate Volatility Expected,,,
2024/09/03 13:00:00,USD,52-Week Bill Auction,Low Volatility Expected,4.150%,,4.255%
2024/09/03 17:00:00,KRW,FX Reserves - USD (Aug),Low Volatility Expected,415.92B,,413.51B
2024/09/03 19:00:00,AUD,AIG Construction Index (Aug),Low Volatility Expected,-38.1,,-23.2
2024/09/03 19:00:00,AUD,AIG Manufacturing Index (Aug),Low Volatility Expected,-30.8,,-19.5
2024/09/03 21:00:00,NZD,ANZ Commodity Price Index (MoM),Low Volatility Expected,2.1%,,-1.7%
2024/09/03 21:30:00,AUD,GDP (YoY) (Q2),Moderate Volatility Expected,1.0%,1.0%,1.3%
2024/09/03 21:30:00,AUD,GDP (QoQ) (Q2),Moderate Volatility Expected,0.2%,0.2%,0.2%
2024/09/03 21:30:00,AUD,GDP Capital Expenditure (Q2),Low Volatility Expected,-0.1%,,-0.6%
2024/09/03 21:30:00,AUD,GDP Chain Price Index (Q2),Low Volatility Expected,-0.9%,,1.0%
2024/09/03 21:30:00,AUD,GDP Final Consumption (Q2),Low Volatility Expected,0.3%,,0.6%
2024/09/04 03:00:00,EUR,ECB's Elderson Speaks,Moderate Volatility Expected,,,
2024/09/04 03:30:00,EUR,German Buba Mauderer Speaks,Moderate Volatility Expected,,,
2024/09/04 04:15:00,EUR,ECB's Elderson Speaks,Moderate Volatility Expected,,,
2024/09/04 05:00:00,RUB,Russian Forex Intervention (Sep),Low Volatility Expected,172.9B,,24.7B
2024/09/04 05:00:00,EUR,PPI (MoM) (Jul),Low Volatility Expected,0.8%,0.3%,0.6%
2024/09/04 05:00:00,EUR,PPI (YoY) (Jul),Low Volatility Expected,-2.1%,-2.5%,-3.3%
2024/09/04 07:00:00,USD,MBA 30-Year Mortgage Rate,Low Volatility Expected,6.43%,,6.44%
2024/09/04 07:00:00,USD,MBA Mortgage Applications (WoW),Low Volatility Expected,1.6%,,0.5%
2024/09/04 07:00:00,USD,MBA Purchase Index,Low Volatility Expected,136.1,,131.8
2024/09/04 07:00:00,USD,Mortgage Market Index,Low Volatility Expected,230.5,,226.9
2024/09/04 07:00:00,USD,Mortgage Refinance Index,Low Volatility Expected,751.4,,753.8
2024/09/04 07:30:00,INR,M3 Money Supply,Low Volatility Expected,10.2%,,10.3%
2024/09/04 08:00:00,BRL,Industrial Production (YoY) (Jul),Moderate Volatility Expected,6.1%,6.3%,3.2%
2024/09/04 08:00:00,BRL,Industrial Production (MoM) (Jul),Low Volatility Expected,-1.4%,-0.9%,4.3%
2024/09/04 08:30:00,USD,Exports (Jul),Moderate Volatility Expected,266.60B,,265.30B
2024/09/04 08:30:00,USD,Imports (Jul),Moderate Volatility Expected,345.40B,,338.00B
2024/09/04 08:30:00,USD,Trade Balance (Jul),Moderate Volatility Expected,-78.80B,-78.80B,-73.00B
2024/09/04 08:30:00,CAD,Exports (Jul),Low Volatility Expected,65.66B,,65.92B
2024/09/04 08:30:00,CAD,Imports (Jul),Low Volatility Expected,64.97B,,66.10B
2024/09/04 08:30:00,CAD,Trade Balance (Jul),Moderate Volatility Expected,0.68B,0.70B,-0.18B
2024/09/04 08:55:00,USD,Redbook (YoY),Low Volatility Expected,6.3%,,5.0%
2024/09/04 08:55:00,USD,Redbook (YoY),Low Volatility Expected,6.3%,,5.0%
2024/09/04 09:45:00,CAD,BoC Rate Statement,Moderate Volatility Expected,,,
2024/09/04 09:45:00,CAD,BoC Interest Rate Decision,High Volatility Expected,4.25%,4.25%,4.50%
2024/09/04 10:00:00,USD,Durables Excluding Defense (MoM) (Jul),Low Volatility Expected,10.3%,,10.4%
2024/09/04 10:00:00,USD,Durables Excluding Transport (MoM) (Jul),Low Volatility Expected,-0.2%,-0.2%,-0.2%
2024/09/04 10:00:00,USD,Factory Orders (MoM) (Jul),Moderate Volatility Expected,5.0%,4.7%,-3.3%
2024/09/04 10:00:00,USD,Factory orders ex transportation (MoM) (Jul),Low Volatility Expected,0.4%,-0.2%,0.1%
2024/09/04 10:00:00,USD,JOLTS Job Openings (Jul),High Volatility Expected,7.673M,8.090M,7.910M
2024/09/04 10:30:00,CAD,BOC Press Conference,Moderate Volatility Expected,,,
2024/09/04 12:00:00,USD,Atlanta Fed GDPNow (Q3),Moderate Volatility Expected,2.1%,2.0%,2.0%
2024/09/04 13:30:00,BRL,Foreign Exchange Flows,Low Volatility Expected,0.839B,,-2.660B
